pressure,temperature,dewpoint,u_wind,v_wind,altitude
259.9,-44.62,-58.5,-58.759,-7.215,7686.5
259.7,-44.65,-58.5,-58.759,-7.215,7690.7
259.5,-44.69,-58.6,-58.659,-7.202,7695.0
259.4,-44.72,-58.6,-58.659,-7.202,7699.2
259.2,-44.76,-58.6,-58.659,-7.202,7703.4
259.0,-44.8,-58.7,-58.659,-7.202,7707.7
258.9,-44.83,-58.7,-58.56,-7.19,7711.9
258.7,-44.87,-58.8,-58.56,-7.19,7716.1
258.5,-44.91,-58.8,-58.56,-7.19,7720.4
258.4,-44.94,-58.8,-58.461,-7.178,7724.6
258.2,-44.98,-58.9,-58.461,-7.178,7728.8
258.1,-45.02,-58.9,-58.461,-7.178,7733.1
257.9,-45.05,-58.9,-58.461,-7.178,7737.3
257.7,-45.09,-59.0,-58.362,-7.166,7741.5
257.6,-45.13,-59.0,-58.362,-7.166,7745.8
257.4,-45.17,-59.1,-58.362,-7.166,7750.0
257.2,-45.2,-59.1,-58.262,-7.154,7754.2
257.1,-45.24,-59.1,-58.262,-7.154,7758.5
256.9,-45.28,-59.2,-58.163,-7.142,7762.7
256.8,-45.31,-59.2,-58.064,-7.129,7767.0
256.6,-45.35,-59.2,-57.965,-7.117,7771.3
256.4,-45.39,-59.3,-57.965,-7.117,7775.6
256.3,-45.43,-59.3,-57.865,-7.105,7779.9
256.1,-45.46,-59.3,-57.766,-7.093,7784.2
255.9,-45.5,-59.4,-57.766,-7.093,7788.5
255.8,-45.54,-59.4,-57.667,-7.081,7792.8
255.6,-45.57,-59.4,-57.568,-7.068,7797.1
255.4,-45.61,-59.5,-57.468,-7.056,7801.4
255.3,-45.65,-59.5,-57.468,-7.056,7805.7
255.1,-45.68,-59.5,-57.369,-7.044,7810.0
254.9,-45.72,-59.5,-57.27,-7.032,7814.3
254.8,-45.75,-59.6,-57.27,-7.032,7818.6
254.6,-45.79,-59.6,-57.171,-7.02,7822.9
254.5,-45.83,-59.6,-57.071,-7.007,7827.2
254.3,-45.86,-59.7,-56.972,-6.995,7831.5
254.1,-45.9,-59.7,-56.972,-6.995,7835.8
254.0,-45.93,-59.7,-56.873,-6.983,7840.1
253.8,-45.97,-59.7,-56.774,-6.971,7844.4
253.6,-46.0,-59.8,-56.774,-6.971,7848.7
253.5,-46.04,-59.8,-56.774,-6.971,7853.0
253.3,-46.08,-59.8,-56.774,-6.971,7857.3
253.1,-46.11,-59.8,-56.774,-6.971,7861.6
253.0,-46.15,-59.8,-56.774,-6.971,7865.9
252.8,-46.18,-59.8,-56.774,-6.971,7870.2
252.7,-46.22,-59.9,-56.774,-6.971,7874.5
252.5,-46.25,-59.9,-56.674,-6.959,7878.8
252.3,-46.29,-59.9,-56.674,-6.959,7883.1
252.2,-46.32,-59.9,-56.787,-5.969,7887.4
252.0,-46.35,-59.9,-56.787,-5.969,7891.7
251.8,-46.39,-59.9,-56.787,-5.969,7895.9
251.7,-46.42,-59.9,-56.787,-5.969,7900.1
251.5,-46.46,-60.0,-56.787,-5.969,7904.3
251.4,-46.49,-60.0,-56.787,-5.969,7908.5
251.2,-46.52,-60.0,-56.787,-5.969,7912.6
251.1,-46.56,-60.0,-56.688,-5.958,7916.8
250.9,-46.59,-60.0,-56.688,-5.958,7921.0
250.7,-46.63,-60.0,-56.688,-5.958,7925.2
250.6,-46.66,-59.9,-56.688,-5.958,7929.4
250.4,-46.7,-59.9,-56.688,-5.958,7933.6
250.3,-46.73,-59.9,-56.688,-5.958,7937.8
250.1,-46.75,-59.8,-56.688,-5.958,7942.0
249.9,-46.78,-59.8,-56.688,-5.958,7946.1
249.8,-46.81,-59.7,-56.688,-5.958,7950.3
249.6,-46.83,-59.7,-56.588,-5.948,7954.5
249.5,-46.86,-59.7,-56.588,-5.948,7958.7
249.3,-46.88,-59.6,-56.588,-5.948,7962.9
249.2,-46.91,-59.6,-56.588,-5.948,7967.1
249.0,-46.94,-59.6,-56.588,-5.948,7971.3
248.8,-46.96,-59.5,-56.588,-5.948,7975.5
248.7,-46.99,-59.5,-56.588,-5.948,7979.7
248.5,-47.01,-59.5,-56.588,-5.948,7983.8
248.4,-47.04,-59.4,-56.588,-5.948,7988.0
248.2,-47.07,-59.4,-56.588,-5.948,7992.2
248.1,-47.09,-59.4,-56.489,-5.937,7996.4
247.9,-47.12,-59.3,-56.489,-5.937,8000.6
247.8,-47.15,-59.3,-56.489,-5.937,8004.8
247.6,-47.17,-59.3,-56.489,-5.937,8009.0
247.4,-47.2,-59.3,-56.489,-5.937,8013.2
247.3,-47.23,-59.2,-56.489,-5.937,8017.3
247.1,-47.26,-59.2,-56.489,-5.937,8021.5
247.0,-47.29,-59.2,-56.489,-5.937,8025.6
246.8,-47.32,-59.2,-56.588,-5.948,8029.8
246.7,-47.35,-59.1,-56.588,-5.948,8033.9
246.5,-47.37,-59.1,-56.588,-5.948,8038.1
246.4,-47.4,-59.1,-56.588,-5.948,8042.2
246.2,-47.43,-59.1,-56.588,-5.948,8046.4
246.0,-47.46,-59.1,-56.588,-5.948,8050.5
245.9,-47.49,-59.0,-56.688,-5.958,8054.7
245.7,-47.52,-59.0,-56.688,-5.958,8058.8
245.6,-47.55,-59.0,-56.783,-4.968,8063.0
245.4,-47.57,-59.0,-56.783,-4.968,8067.1
245.3,-47.6,-59.0,-56.783,-4.968,8071.3
245.1,-47.65,-59.0,-56.883,-4.977,8075.4
245.0,-47.69,-59.0,-56.883,-4.977,8079.6
244.8,-47.73,-59.0,-56.883,-4.977,8083.7
244.7,-47.77,-59.0,-56.883,-4.977,8087.9
244.5,-47.81,-59.0,-56.883,-4.977,8092.0
244.4,-47.85,-59.0,-56.883,-4.977,8096.2
244.2,-47.89,-59.0,-56.982,-4.985,8100.3
244.1,-47.94,-59.0,-56.982,-4.985,8104.5
243.9,-47.98,-59.0,-56.982,-4.985,8108.6
243.7,-48.02,-59.1,-56.982,-4.985,8112.8
243.6,-48.06,-59.1,-56.982,-4.985,8116.9
243.4,-48.1,-59.1,-56.982,-4.985,8121.1
243.3,-48.14,-59.1,-56.982,-4.985,8125.2
243.1,-48.18,-59.1,-56.982,-4.985,8129.3
243.0,-48.23,-59.1,-56.982,-4.985,8133.5
242.8,-48.27,-59.1,-56.982,-4.985,8137.6
242.7,-48.3,-59.1,-56.982,-4.985,8141.8
242.5,-48.34,-59.1,-56.982,-4.985,8145.8
242.4,-48.37,-59.1,-56.982,-4.985,8149.8
242.2,-48.41,-59.2,-57.082,-4.994,8153.8
242.1,-48.44,-59.2,-57.082,-4.994,8157.8
241.9,-48.48,-59.2,-57.082,-4.994,8161.8
241.8,-48.51,-59.2,-57.082,-4.994,8165.8
241.6,-48.55,-59.2,-57.082,-4.994,8169.8
241.5,-48.58,-59.2,-57.082,-4.994,8173.8
241.4,-48.62,-59.2,-57.082,-4.994,8177.8
241.2,-48.65,-59.2,-57.082,-4.994,8181.8
241.1,-48.69,-59.2,-57.082,-4.994,8185.8
240.9,-48.72,-59.3,-57.082,-4.994,8189.8
240.8,-48.76,-59.3,-57.082,-4.994,8193.8
240.6,-48.79,-59.3,-57.082,-4.994,8197.7
240.5,-48.83,-59.3,-57.082,-4.994,8201.7
240.3,-48.86,-59.3,-57.082,-4.994,8205.7
240.2,-48.9,-59.3,-57.082,-4.994,8209.7
240.0,-48.94,-59.3,-57.082,-4.994,8213.7
239.9,-48.97,-59.4,-56.982,-4.985,8217.7
239.8,-49.01,-59.4,-56.982,-4.985,8221.7
239.6,-49.05,-59.4,-56.982,-4.985,8225.7
239.5,-49.08,-59.5,-56.982,-4.985,8229.7
239.3,-49.12,-59.5,-56.982,-4.985,8233.7
239.2,-49.16,-59.6,-56.982,-4.985,8237.7
239.0,-49.19,-59.6,-56.982,-4.985,8241.7
238.9,-49.23,-59.6,-56.982,-4.985,8245.7
238.7,-49.27,-59.7,-56.982,-4.985,8249.7
238.6,-49.3,-59.7,-56.982,-4.985,8253.7
238.4,-49.34,-59.7,-56.982,-4.985,8257.6
238.3,-49.38,-59.8,-56.982,-4.985,8261.6
238.2,-49.41,-59.8,-56.883,-4.977,8265.6
238.0,-49.45,-59.8,-56.883,-4.977,8269.3
237.9,-49.48,-59.9,-56.883,-4.977,8273.1
237.8,-49.51,-59.9,-56.883,-4.977,8276.9
237.6,-49.54,-59.9,-56.787,-5.969,8280.6
237.5,-49.57,-60.0,-56.787,-5.969,8284.4
237.3,-49.6,-60.0,-56.688,-5.958,8288.2
237.2,-49.63,-60.0,-56.688,-5.958,8292.0
237.1,-49.66,-60.0,-56.688,-5.958,8295.7
236.9,-49.69,-60.1,-56.688,-5.958,8299.5
236.8,-49.72,-60.1,-56.688,-5.958,8303.3
236.7,-49.75,-60.1,-56.688,-5.958,8307.1
236.5,-49.78,-60.2,-56.588,-5.948,8310.8
236.4,-49.81,-60.2,-56.588,-5.948,8314.6
236.3,-49.84,-60.2,-56.588,-5.948,8318.4
236.1,-49.87,-60.3,-56.588,-5.948,8322.1
236.0,-49.91,-60.3,-56.588,-5.948,8325.9
235.8,-49.94,-60.3,-56.588,-5.948,8329.7
235.7,-49.97,-60.4,-56.489,-5.937,8333.5
235.6,-50.0,-60.4,-56.489,-5.937,8337.2
235.4,-50.03,-60.4,-56.489,-5.937,8341.0
235.3,-50.06,-60.4,-56.489,-5.937,8344.8
235.2,-50.09,-60.5,-56.588,-5.948,8348.5
235.0,-50.12,-60.5,-56.588,-5.948,8352.3
234.9,-50.15,-60.5,-56.588,-5.948,8356.1
234.8,-50.18,-60.6,-56.688,-5.958,8359.9
234.6,-50.21,-60.6,-56.688,-5.958,8363.6
234.5,-50.24,-60.6,-56.688,-5.958,8367.4
234.4,-50.27,-60.6,-56.787,-5.969,8371.2
234.2,-50.31,-60.7,-56.787,-5.969,8374.9
234.1,-50.34,-60.7,-56.787,-5.969,8378.6
234.0,-50.37,-60.7,-56.887,-5.979,8382.2
233.8,-50.4,-60.7,-56.887,-5.979,8385.8
233.7,-50.43,-60.8,-56.986,-5.989,8389.4
233.6,-50.47,-60.8,-56.986,-5.989,8393.0
233.4,-50.51,-60.8,-56.986,-5.989,8396.6
233.3,-50.54,-60.8,-57.086,-6.0,8400.2
233.2,-50.58,-60.9,-57.086,-6.0,8403.8
233.1,-50.62,-60.9,-57.086,-6.0,8407.4
232.9,-50.66,-60.9,-57.185,-6.01,8411.0
232.8,-50.69,-61.0,-57.185,-6.01,8414.6
232.7,-50.73,-61.0,-57.284,-6.021,8418.2
232.5,-50.77,-61.0,-57.284,-6.021,8421.8
232.4,-50.8,-61.0,-57.384,-6.031,8425.4
232.3,-50.84,-61.1,-57.483,-6.042,8429.0
232.2,-50.88,-61.1,-57.483,-6.042,8432.6
232.0,-50.92,-61.1,-57.583,-6.052,8436.2
231.9,-50.95,-61.1,-57.779,-5.055,8439.7
231.8,-50.99,-61.2,-57.779,-5.055,8443.3
231.7,-51.03,-61.2,-57.879,-5.064,8446.9
231.5,-51.07,-61.2,-57.979,-5.072,8450.5
231.4,-51.11,-61.2,-58.078,-5.081,8454.1
231.3,-51.15,-61.3,-58.078,-5.081,8457.7
231.1,-51.19,-61.3,-58.178,-5.09,8461.3
231.0,-51.23,-61.3,-58.277,-5.099,8464.9
230.9,-51.26,-61.3,-58.277,-5.099,8468.5
230.8,-51.3,-61.4,-58.377,-5.107,8472.1
230.6,-51.34,-61.4,-58.477,-5.116,8475.7
230.5,-51.38,-61.4,-58.576,-5.125,8479.3
230.4,-51.42,-61.4,-58.576,-5.125,8482.9
230.3,-51.46,-61.5,-58.676,-5.133,8486.5
230.1,-51.5,-61.5,-58.775,-5.142,8490.0
230.0,-51.54,-61.5,-58.775,-5.142,8493.5
229.9,-51.58,-61.5,-58.676,-5.133,8497.0
229.8,-51.62,-61.6,-58.676,-5.133,8500.4
229.6,-51.63,-61.6,-58.676,-5.133,8503.9
229.5,-51.65,-61.6,-58.576,-5.125,8507.4
229.4,-51.67,-61.6,-58.576,-5.125,8510.9
229.3,-51.68,-61.6,-58.478,-6.146,8514.4
229.1,-51.7,-61.6,-58.378,-6.136,8517.8
229.0,-51.72,-61.6,-58.378,-6.136,8521.3
228.9,-51.73,-61.6,-58.279,-6.125,8524.8
228.8,-51.75,-61.7,-58.279,-6.125,8528.3
228.7,-51.76,-61.7,-58.279,-6.125,8531.8
228.5,-51.78,-61.7,-58.18,-6.115,8535.2
228.4,-51.8,-61.7,-58.18,-6.115,8538.7
228.3,-51.81,-61.7,-58.18,-6.115,8542.2
228.2,-51.83,-61.7,-58.08,-6.104,8545.7
228.0,-51.85,-61.7,-58.08,-6.104,8549.2
227.9,-51.86,-61.7,-57.965,-7.117,8552.6
227.8,-51.88,-61.7,-57.865,-7.105,8556.1
227.7,-51.91,-61.7,-57.865,-7.105,8559.6
227.6,-51.95,-61.7,-57.965,-7.117,8563.1
227.4,-51.98,-61.7,-58.279,-6.125,8566.6
227.3,-52.02,-61.7,-58.478,-6.146,8570.0
227.2,-52.05,-61.7,-58.776,-6.178,8573.5
227.1,-52.08,-61.7,-58.975,-6.199,8577.0
226.9,-52.12,-61.7,-59.274,-6.23,8580.5
226.8,-52.15,-61.7,-59.572,-5.212,8584.0
226.7,-52.19,-61.7,-59.871,-5.238,8587.4
226.6,-52.22,-61.8,-60.071,-5.255,8590.9
226.5,-52.26,-61.8,-60.369,-5.282,8594.4
226.3,-52.29,-61.8,-60.569,-5.299,8597.8
226.2,-52.32,-61.8,-60.951,-4.262,8601.3
226.1,-52.36,-61.8,-61.151,-4.276,8604.7
226.0,-52.39,-61.8,-61.45,-4.297,8608.2
225.9,-52.43,-61.8,-61.649,-4.311,8611.6
225.7,-52.46,-61.8,-61.949,-4.332,8615.1
225.6,-52.5,-61.8,-62.215,-3.261,8618.6
225.5,-52.54,-61.8,-62.514,-3.276,8622.0
225.4,-52.58,-61.8,-62.714,-3.287,8625.5
225.3,-52.61,-61.8,-63.014,-3.302,8628.9
225.1,-52.65,-61.9,-63.213,-3.313,8632.4
225.0,-52.69,-61.9,-63.461,-2.216,8635.8
224.9,-52.72,-61.9,-63.561,-2.22,8639.3
224.8,-52.76,-61.9,-63.661,-2.223,8642.7
224.7,-52.8,-61.9,-63.661,-2.223,8646.2
224.5,-52.83,-61.9,-63.761,-2.227,8649.6
224.4,-52.87,-61.9,-63.761,-2.227,8653.1
224.3,-52.91,-61.9,-63.861,-2.23,8656.5
224.2,-52.94,-61.9,-63.961,-2.234,8660.0
224.1,-52.98,-61.9,-63.961,-2.234,8663.4
223.9,-53.02,-61.9,-64.061,-2.237,8666.9
223.8,-53.04,-61.9,-64.061,-2.237,8670.3
223.7,-53.06,-61.9,-64.161,-2.241,8673.8
223.6,-53.07,-61.9,-64.161,-2.241,8677.2
223.5,-53.09,-61.9,-64.261,-2.244,8680.7
223.3,-53.1,-61.9,-64.361,-2.248,8684.2
223.2,-53.12,-61.9,-64.361,-2.248,8687.6
223.1,-53.13,-61.9,-64.461,-2.251,8691.1
223.0,-53.15,-61.9,-64.461,-2.251,8694.5
222.9,-53.16,-61.9,-64.561,-2.255,8697.9
222.8,-53.18,-61.9,-64.661,-2.258,8701.3
222.6,-53.2,-61.9,-64.661,-2.258,8704.6
222.5,-53.21,-61.9,-64.761,-2.261,8708.0
222.4,-53.23,-61.9,-64.761,-2.261,8711.3
222.3,-53.24,-61.9,-64.86,-2.265,8714.7
222.2,-53.26,-61.9,-64.96,-2.268,8718.0
222.1,-53.27,-61.9,-64.96,-2.268,8721.4
221.9,-53.3,-61.9,-65.06,-2.272,8724.7
221.8,-53.33,-62.0,-65.06,-2.272,8728.1
221.7,-53.36,-62.0,-65.16,-2.275,8731.4
221.6,-53.39,-62.0,-65.16,-2.275,8734.8
221.5,-53.42,-62.0,-65.26,-2.279,8738.1
221.4,-53.46,-62.1,-65.36,-2.282,8741.5
221.3,-53.49,-62.1,-65.36,-2.282,8744.8
221.1,-53.52,-62.2,-65.49,-1.143,8748.2
221.0,-53.55,-62.2,-65.49,-1.143,8751.5
220.9,-53.58,-62.2,-65.59,-1.145,8754.9
220.8,-53.62,-62.3,-65.59,-1.145,8758.2
220.7,-53.65,-62.3,-65.69,-1.147,8761.6
220.6,-53.68,-62.3,-65.79,-1.148,8764.9
220.5,-53.71,-62.4,-65.79,-1.148,8768.2
220.3,-53.74,-62.4,-65.89,-1.15,8771.6
220.2,-53.77,-62.4,-65.89,-1.15,8774.9
220.1,-53.81,-62.5,-65.79,-1.148,8778.3
220.0,-53.84,-62.5,-65.69,-1.147,8781.6
219.9,-53.87,-62.5,-65.59,-1.145,8785.0
219.8,-53.9,-62.6,-65.49,-1.143,8788.3
219.6,-53.93,-62.6,-65.29,-1.14,8791.7
219.5,-53.96,-62.6,-65.16,-2.275,8795.0
219.4,-53.99,-62.7,-65.06,-2.272,8798.4
219.3,-54.02,-62.7,-64.96,-2.268,8801.6
219.2,-54.05,-62.8,-64.86,-2.265,8804.8
219.1,-54.08,-62.8,-64.761,-2.261,8808.0
219.0,-54.11,-62.9,-64.661,-2.258,8811.2
218.9,-54.14,-62.9,-64.561,-2.255,8814.4
218.8,-54.17,-63.0,-64.461,-2.251,8817.6
218.7,-54.2,-63.0,-64.361,-2.248,8820.8
218.5,-54.24,-63.0,-64.261,-2.244,8824.0
218.4,-54.27,-63.1,-64.161,-2.241,8827.2
218.3,-54.29,-63.1,-64.061,-2.237,8830.4
218.2,-54.3,-63.2,-63.961,-2.234,8833.6
218.1,-54.31,-63.2,-63.861,-2.23,8836.8
218.0,-54.32,-63.2,-63.761,-2.227,8840.0
217.9,-54.34,-63.2,-63.661,-2.223,8843.2
217.8,-54.35,-63.3,-63.861,-2.23,8846.4
217.7,-54.36,-63.3,-64.061,-2.237,8849.6
217.6,-54.37,-63.3,-64.261,-2.244,8852.8
217.5,-54.38,-63.4,-64.461,-2.251,8856.0
217.4,-54.39,-63.4,-64.69,-1.129,8859.2
217.2,-54.4,-63.4,-64.89,-1.133,8862.4
217.1,-54.41,-63.5,-65.09,-1.136,8865.6
217.0,-54.43,-63.5,-65.29,-1.14,8868.8
216.9,-54.44,-63.5,-65.49,-1.143,8872.0
216.8,-54.45,-63.6,-65.7,-0.0,8875.2
216.7,-54.46,-63.6,-65.9,-0.0,8878.4
216.6,-54.47,-63.6,-66.1,-0.0,8881.6
216.5,-54.48,-63.7,-66.4,-0.0,8884.8
216.4,-54.5,-63.7,-66.6,-0.0,8888.0
216.3,-54.51,-63.7,-66.79,1.166,8891.2
216.2,-54.53,-63.8,-66.99,1.169,8894.4
216.1,-54.54,-63.8,-67.19,1.173,8897.5
216.0,-54.56,-63.9,-67.39,1.176,8900.6
215.9,-54.57,-63.9,-67.59,1.18,8903.8
215.7,-54.58,-63.9,-67.79,1.183,8906.9
215.6,-54.6,-63.9,-67.859,2.37,8910.0
215.5,-54.61,-64.0,-67.959,2.373,8913.1
215.4,-54.63,-64.0,-67.959,2.373,8916.2
215.3,-54.64,-64.0,-68.059,2.377,8919.3
215.2,-54.66,-64.0,-68.059,2.377,8922.4
215.1,-54.67,-64.0,-68.158,2.38,8925.5
215.0,-54.68,-64.0,-68.158,2.38,8928.7
214.9,-54.7,-64.0,-68.258,2.384,8931.8
214.8,-54.72,-64.1,-68.258,2.384,8934.9
214.7,-54.74,-64.1,-68.358,2.387,8938.0
214.6,-54.77,-64.1,-68.458,2.391,8941.1
214.5,-54.79,-64.1,-68.458,2.391,8944.2
214.4,-54.81,-64.1,-68.558,2.394,8947.3
214.3,-54.83,-64.2,-68.558,2.394,8950.4
214.2,-54.85,-64.2,-68.658,2.398,8953.6
214.1,-54.88,-64.2,-68.658,2.398,8956.7
214.0,-54.9,-64.2,-68.758,2.401,8959.8
213.9,-54.92,-64.2,-68.758,2.401,8962.9
213.8,-54.94,-64.3,-68.858,2.405,8966.0
213.7,-54.96,-64.3,-68.858,2.405,8969.1
213.6,-54.99,-64.3,-68.958,2.408,8972.2
213.5,-55.01,-64.3,-68.858,2.405,8975.4
213.4,-55.03,-64.3,-68.858,2.405,8978.5
213.2,-55.05,-64.3,-68.758,2.401,8981.6
213.1,-55.11,-64.4,-68.658,2.398,8987.8
213.0,-55.13,-64.4,-68.658,2.398,8990.9
212.9,-55.16,-64.4,-68.658,2.398,8993.8
212.8,-55.19,-64.4,-68.558,2.394,8996.5
212.7,-55.22,-64.5,-68.558,2.394,8999.3
212.6,-55.24,-64.5,-68.458,2.391,9002.1
212.5,-55.27,-64.5,-68.458,2.391,9004.9
212.4,-55.3,-64.5,-68.358,2.387,9007.7
212.3,-55.32,-64.5,-68.358,2.387,9010.4
212.2,-55.35,-64.6,-68.258,2.384,9013.2
212.1,-55.38,-64.6,-68.258,2.384,9016.0
212.0,-55.41,-64.6,-68.258,2.384,9018.8
211.9,-55.43,-64.6,-68.158,2.38,9021.6
211.8,-55.46,-64.7,-68.158,2.38,9024.4
211.7,-55.49,-64.7,-68.059,2.377,9027.1
211.6,-55.51,-64.7,-68.059,2.377,9029.9
211.5,-55.56,-64.8,-67.89,1.185,9035.5
211.4,-55.58,-64.8,-67.79,1.183,9038.3
211.3,-55.6,-64.8,-67.69,1.182,9041.0
211.2,-55.63,-64.9,-67.59,1.18,9043.8
211.1,-55.65,-64.9,-67.49,1.178,9046.6
211.0,-55.67,-64.9,-67.39,1.176,9049.4
210.9,-55.7,-64.9,-67.29,1.175,9052.2
210.8,-55.72,-65.0,-67.2,-0.0,9055.0
210.7,-55.74,-65.0,-67.1,-0.0,9057.7
210.6,-55.76,-65.0,-67.0,-0.0,9060.5
210.5,-55.79,-65.0,-66.9,-0.0,9063.3
210.4,-55.83,-65.1,-66.8,-0.0,9068.9
210.3,-55.86,-65.1,-66.7,-0.0,9071.6
210.2,-55.87,-65.2,-66.59,-1.162,9074.4
210.1,-55.87,-65.2,-66.49,-1.161,9076.9
210.0,-55.87,-65.2,-66.39,-1.159,9079.4
209.9,-55.88,-65.2,-66.29,-1.157,9081.9
209.8,-55.88,-65.2,-66.19,-1.155,9084.3
209.7,-55.89,-65.2,-65.86,-2.3,9089.3
209.6,-55.89,-65.2,-65.76,-2.296,9091.7
209.5,-55.89,-65.3,-65.56,-2.289,9094.2
209.4,-55.9,-65.3,-65.46,-2.286,9096.7
209.3,-55.9,-65.3,-65.111,-3.412,9101.6
209.2,-55.91,-65.3,-64.911,-3.402,9104.1
209.1,-55.91,-65.3,-64.811,-3.397,9106.5
209.0,-55.91,-65.3,-64.611,-3.386,9109.0
208.9,-55.92,-65.4,-64.243,-4.492,9113.9
208.8,-55.94,-65.4,-64.143,-4.485,9116.4
208.7,-55.96,-65.4,-63.944,-4.471,9118.8
208.6,-55.97,-65.4,-63.756,-5.578,9121.3
208.5,-56.01,-65.4,-63.458,-5.552,9126.2
208.4,-56.02,-65.4,-63.358,-5.543,9128.7
208.3,-56.04,-65.4,-63.159,-5.526,9131.2
208.2,-56.05,-65.5,-62.953,-6.617,9133.6
208.1,-56.09,-65.5,-63.053,-6.627,9138.6
208.0,-56.1,-65.5,-63.152,-6.638,9141.0
207.9,-56.12,-65.5,-63.252,-6.648,9143.5
207.8,-56.14,-65.5,-63.351,-6.658,9145.9
207.7,-56.17,-65.6,-63.756,-5.578,9150.3
207.6,-56.18,-65.6,-63.856,-5.587,9152.2
207.5,-56.21,-65.6,-64.155,-5.613,9156.1
207.4,-56.23,-65.6,-64.255,-5.622,9158.1
207.3,-56.26,-65.6,-64.553,-5.648,9162.0
207.2,-56.27,-65.6,-64.653,-5.656,9164.0
207.1,-56.3,-65.6,-64.852,-5.674,9167.9
207.0,-56.33,-65.6,-65.151,-5.7,9171.9
206.9,-56.35,-65.6,-65.251,-5.709,9173.8
206.8,-56.38,-65.6,-65.55,-5.735,9177.8
206.7,-56.39,-65.6,-65.649,-5.744,9179.7
206.6,-56.42,-65.6,-65.749,-5.752,9183.7
206.5,-56.44,-65.6,-65.749,-5.752,9185.6
206.4,-56.47,-65.6,-65.848,-5.761,9189.6
206.3,-56.5,-65.7,-65.948,-5.77,9193.5
206.2,-56.52,-65.7,-65.948,-5.77,9195.4
206.1,-56.55,-65.7,-66.048,-5.778,9199.4
206.0,-56.57,-65.7,-65.937,-6.93,9201.3
205.9,-56.6,-65.7,-66.036,-6.941,9205.3
205.8,-56.63,-65.7,-66.136,-6.951,9208.9
205.7,-56.66,-65.7,-66.136,-6.951,9211.8
205.6,-56.68,-65.7,-66.235,-6.962,9213.2
205.5,-56.74,-65.8,-66.434,-6.983,9217.6
205.4,-56.77,-65.8,-66.633,-7.003,9220.5
205.3,-56.81,-65.8,-66.931,-7.035,9223.4
205.2,-56.85,-65.8,-67.13,-7.056,9226.3
205.1,-56.89,-65.9,-67.429,-7.087,9229.2
205.0,-56.92,-65.9,-67.727,-7.118,9232.1
204.9,-56.96,-65.9,-67.926,-7.139,9235.0
204.8,-56.99,-65.9,-68.324,-7.181,9239.3
204.7,-57.0,-65.9,-68.622,-7.212,9242.3
204.6,-57.01,-65.9,-68.821,-7.233,9245.2
204.5,-57.01,-65.9,-69.02,-7.254,9248.1
204.4,-57.02,-66.0,-69.236,-6.057,9251.0
204.3,-57.03,-66.1,-69.435,-6.075,9253.6
204.2,-57.05,-66.2,-69.634,-6.092,9257.7
204.1,-57.02,-66.2,-69.833,-6.11,9260.3
204.0,-56.96,-66.2,-69.933,-6.118,9263.0
203.9,-56.86,-66.2,-70.132,-6.136,9267.0
203.8,-56.8,-66.2,-70.331,-6.153,9269.7
203.7,-56.74,-66.2,-70.431,-6.162,9272.4
203.6,-56.64,-66.2,-70.528,-4.932,9276.4
203.5,-56.58,-66.1,-70.328,-4.918,9279.1
203.4,-56.53,-66.1,-70.129,-4.904,9281.8
203.3,-56.5,-66.2,-69.929,-4.89,9285.8
203.2,-56.48,-66.2,-69.73,-4.876,9288.5
203.1,-56.46,-66.2,-69.53,-4.862,9291.2
203.0,-56.44,-66.2,-69.331,-4.848,9294.7
202.9,-56.42,-66.2,-69.231,-4.841,9298.3
202.8,-56.4,-66.2,-69.031,-4.827,9301.9
202.7,-56.39,-66.2,-68.932,-4.82,9303.7
202.6,-56.38,-66.2,-68.732,-4.806,9307.3
202.5,-56.37,-66.3,-68.433,-4.785,9310.8
202.4,-56.37,-66.3,-68.306,-3.58,9314.4
202.3,-56.36,-66.3,-68.107,-3.569,9316.2
202.2,-56.36,-66.3,-67.907,-3.559,9319.8
202.1,-56.35,-66.3,-67.607,-3.543,9323.4
202.0,-56.35,-66.4,-67.308,-3.527,9326.9
201.9,-56.35,-66.4,-67.208,-3.522,9328.7
201.8,-56.34,-66.4,-67.008,-3.512,9332.3
201.7,-56.34,-66.5,-66.759,-2.331,9335.9
201.6,-56.33,-66.6,-66.459,-2.321,9339.5
201.5,-56.33,-66.6,-66.36,-2.317,9341.3
201.4,-56.32,-66.7,-66.06,-2.307,9345.0
201.3,-56.32,-66.7,-65.86,-2.3,9347.4
201.2,-56.32,-66.8,-65.56,-2.289,9352.2
201.1,-56.31,-66.8,-65.36,-2.282,9354.6
201.0,-56.31,-66.9,-65.16,-2.275,9357.1
200.9,-56.31,-66.9,-64.86,-2.265,9361.9
200.8,-56.3,-67.0,-64.661,-2.258,9364.3
200.7,-56.3,-67.0,-64.561,-2.255,9366.7
200.6,-56.28,-67.1,-64.161,-2.241,9371.5
200.5,-56.26,-67.1,-63.961,-2.234,9373.9
200.4,-56.25,-67.1,-63.861,-2.23,9376.3
200.3,-56.22,-67.1,-63.49,-1.108,9381.2
200.2,-56.2,-67.2,-63.39,-1.106,9383.6
200.1,-56.19,-67.2,-63.19,-1.103,9386.0
200.0,-56.16,-67.2,-62.89,-1.098,9390.8
199.9,-56.14,-67.3,-62.79,-1.096,9393.2
199.8,-56.13,-67.3,-62.69,-1.094,9395.6
